,Z,S,K,l,b,Q_t_hat,d_ijk
3228,290970108002021,1,0,25908.0,16.0,4.027500996777716e-05,32.193891905331824
3229,290970108002021,1,1,25894.6815,0.0,4.0229501634748636e-05,32.18400684996641
3230,290970108002021,1,2,17081.92526,0.0,4.02187800374127e-05,25.252131633366336
3231,290970108002021,1,3,4941.260247,0.0,4.021244112464584e-05,15.841640096451432
3232,290970108002022,1,0,37794.4,11.0,3.9805254685304756e-05,24.80122043077412
3233,290970108002022,1,1,37774.97106,0.0,4.025401061327e-05,24.793605273060283
3234,290970108002022,1,2,24918.98703,0.0,4.0167193574942374e-05,19.453493997825966
3235,290970108002022,1,3,7208.274135,0.0,3.887341571348709e-05,12.203930148525979
3236,290970108002023,1,0,27519.6,14.0,4.0261738472427204e-05,27.679933516488997
3237,290970108002023,1,1,27505.45302,0.0,4.0193041831856785e-05,27.671434457117787
3238,290970108002023,1,2,18144.50171,0.0,4.0021901874019966e-05,21.711488836123532
3239,290970108002023,1,3,5248.629979,0.0,4.026031468402939e-05,13.620457754942427
3240,290970108002024,1,0,28230.2,14.0,4.0217810263232294e-05,27.287801125005377
3241,290970108002024,1,1,28215.68772,0.0,4.024216685155701e-05,27.279422467592703
3242,290970108002024,1,2,18613.02171,0.0,3.984898061877428e-05,21.40390941270738
3243,290970108002024,1,3,5384.157983,0.0,3.907224117553218e-05,13.427501269997236
3244,290970108002025,1,0,21046.0,15.0,3.98460215528969e-05,17.632117650003476
3245,290970108002025,1,1,21035.1809,0.0,3.9969647395117024e-05,17.626703749851796
3246,290970108002025,1,2,13876.26212,0.0,3.781365262839107e-05,13.830218389582111
3247,290970108002025,1,3,4013.963377,0.0,3.97412160533618e-05,8.676231590099183
3248,290970108002026,1,0,30083.2,15.0,4.0247494915873315e-05,26.333682204550662
3249,290970108002026,1,1,30067.73515,0.0,3.982675568852994e-05,26.32559650743237
3250,290970108002026,1,2,19834.76046,0.0,3.862780365067207e-05,20.65552097234355
3251,290970108002026,1,3,5737.568329,0.0,4.018410618055189e-05,12.95800821872425
3252,290970108002027,1,0,45118.0,11.0,4.009834527211734e-05,24.41370136154327
3253,290970108002027,1,1,45094.80623,0.0,4.024174372193075e-05,24.406205193183435
3254,290970108002027,1,2,29747.65725,0.0,3.98263419084562e-05,19.14953315737908
3255,290970108002027,1,3,8605.055575,0.0,4.02753958941207e-05,12.013243739962146
3256,290970108002028,1,0,69411.0,6.0,4.013418208706954e-05,3.875190692308456
3257,290970108002028,1,1,69375.31794,0.0,4.0000008048603034e-05,3.874000824009096
3258,290970108002028,1,2,45764.76433,0.0,3.6657702460478916e-05,3.0396084374055947
3259,290970108002028,1,3,13238.29763,0.0,3.9586997639060796e-05,1.9068640856760646
3260,290970108002030,1,0,57436.2,14.0,3.9705842318753816e-05,15.500762769233823
3261,290970108002030,1,1,57406.67382,0.0,3.9968107678430646e-05,15.496003296627702
3262,290970108002030,1,2,37869.41777,0.0,3.9920838100994906e-05,12.158433749172524
3263,290970108002030,1,3,10954.4238,0.0,4.015538856250324e-05,7.6274563428046145
3264,290970108002031,1,0,32459.8,22.0,3.8784503168936604e-05,42.48357203419642
3265,290970108002031,1,1,32443.11342,0.0,3.856749516884316e-05,42.47052755578084
3266,290970108002031,1,2,21401.72447,0.0,4.022884533757541e-05,33.32311472104251
3267,290970108002031,1,3,6190.841414,0.0,3.963862121901308e-05,20.904880346424154
3268,290970108002032,1,0,21515.2,15.0,4.001449184431555e-05,18.730088346157537
3269,290970108002032,1,1,21504.1397,0.0,4.027706637104849e-05,18.724337317347683
3270,290970108002032,1,2,14185.61982,0.0,3.9056586343418175e-05,14.691440779264678
3271,290970108002032,1,3,4103.450767,0.0,3.9589106899835206e-05,9.216509747571067
3272,290970108002033,1,0,28770.8,10.0,4.018770239979369e-05,7.750381384616912
3273,290970108002033,1,1,28756.00982,0.0,4.010304492435641e-05,7.748001648546474
3274,290970108002033,1,2,18969.45558,0.0,4.0266588192701824e-05,6.079216873995115
3275,290970108002033,1,3,5487.26302,0.0,4.0185563734551684e-05,3.8137281714136817
3276,290970108002034,1,0,29831.6,18.0,4.025455129595076e-05,26.15753717308208
3277,290970108002034,1,1,29816.26449,0.0,4.0237982849959074e-05,26.149505560978405
3278,290970108002034,1,2,19668.873,0.0,4.011339792047151e-05,20.51735695427004
3279,290970108002034,1,3,5689.582337,0.0,4.0170812411346803e-05,12.87133257841641
3280,290970108002035,1,0,29532.4,23.0,4.027658616727234e-05,25.490143220517865
3281,290970108002035,1,1,29517.2183,0.0,4.0184647805788504e-05,25.48231653044307
3282,290970108002035,1,2,19471.60142,0.0,4.014020413915238e-05,19.993868833234437
3283,290970108002035,1,3,5632.517914,0.0,4.0146763779762247e-05,12.542928208005682
3284,290970108002036,1,0,29641.2,24.0,4.005202413076473e-05,33.584986000006616
3285,290970108002036,1,1,29625.96237,0.0,4.021506560722148e-05,33.57467380750294
3286,290970108002036,1,2,19543.33654,0.0,4.0223539203872074e-05,26.34327312545542
3287,290970108002036,1,3,5653.268613,0.0,4.0189520724720224e-05,16.52615540906862
3288,290970108002037,1,0,30708.8,21.0,3.7631336300882805e-05,26.3512967076975
3289,290970108002037,1,1,30693.01355,0.0,3.897264319922188e-05,26.34320560298992
3290,290970108002037,1,2,20247.2374,0.0,3.996543431805033e-05,20.669337376893946
3291,290970108002037,1,3,5856.884849,0.0,4.0138068276413095e-05,12.966675782553814
3292,290970108002038,1,0,19958.0,20.0,3.9974153317766374e-05,21.31354880769651
3293,290970108002038,1,1,19947.74021,0.0,4.0256398470998516e-05,21.307004534529593
3294,290970108002038,1,2,13158.91093,0.0,3.999804932346646e-05,16.717846406374324
3295,290970108002038,1,3,3806.456385,0.0,4.0150400533126414e-05,10.487752471564088
3296,290970108002039,1,0,20719.6,21.0,4.016419758099908e-05,16.792493000003308
3297,290970108002039,1,1,20708.94869,0.0,4.0097449852287154e-05,16.787336903564878
3298,290970108002039,1,2,13661.05676,0.0,3.985052841739658e-05,13.171636560235237
3299,290970108002039,1,3,3951.711279,0.0,4.0038679594159944e-05,8.263077704676402
3300,290970108003001,1,0,26615.2,17.0,3.9022525712660944e-05,35.49705486317282
3301,290970108003001,1,1,26601.51795,0.0,4.00915641918465e-05,35.48650903535908
3302,290970108003001,1,2,17548.20354,0.0,3.9829176069366214e-05,28.03917762743419
3303,290970108003001,1,3,5076.139792,0.0,3.99693558424421e-05,17.75964716159226
3304,290970108003002,1,0,20049.8,16.0,4.015592975611839e-05,60.147787407042834
3305,290970108003002,1,1,20039.49302,0.0,4.008658830923031e-05,60.129918089776154
3306,290970108003002,1,2,13219.43744,0.0,3.982431196000309e-05,47.51082875880921
3307,290970108003002,1,3,3823.964787,0.0,3.9663678931777155e-05,30.092735468082555
3308,290970108003004,1,0,26098.4,16.0,4.0183206661826864e-05,15.776468828076808
3309,290970108003004,1,1,26084.98362,0.0,3.9880207930955736e-05,15.771781793187627
3310,290970108003004,1,2,17207.46172,0.0,4.0276086580269327e-05,12.461856721875844
3311,290970108003004,1,3,4977.573971,0.0,3.415031191033484e-05,7.893176516333014
3312,290970108003005,1,0,25544.2,14.0,4.0109080992648e-05,22.349997506442143
3313,290970108003005,1,1,25531.06851,0.0,4.0250809363068505e-05,22.343357536771663
3314,290970108003005,1,2,16842.06096,0.0,4.0202155056149085e-05,17.65429702459918
3315,290970108003005,1,3,4871.875097,0.0,4.027260423894146e-05,11.182000064834083
3316,290970108003006,1,0,26336.4,14.0,3.998167361002131e-05,24.5411737325639
3317,290970108003006,1,1,26322.86127,0.0,3.887661373629608e-05,24.533882788560952
3318,290970108003006,1,2,17364.38229,0.0,4.0200779736167175e-05,19.385110454301497
3319,290970108003006,1,3,5022.966125,0.0,4.006577006577416e-05,12.278274580696706
3320,290970108003007,1,0,41602.4,13.0,4.0230269020356636e-05,11.832351621057606
3321,290970108003007,1,1,41581.01349,0.0,4.0156458807715974e-05,11.828836344353599
3322,290970108003007,1,2,27429.71621,0.0,3.986606817899903e-05,9.346392541929866
3323,290970108003007,1,3,7934.548607,0.0,3.976782543782142e-05,5.919882387211492
3324,290970108003008,1,0,27376.8,5.0,3.9847877735081e-05,3.3806718917307426
3325,290970108003008,1,1,27362.72643,0.0,3.9730348578163425e-05,3.3796675268181713
3326,290970108003008,1,2,18050.34937,0.0,3.985751654679103e-05,2.670397868918584
3327,290970108003008,1,3,5221.394686,0.0,4.017174896923546e-05,1.6913949677423206
3328,290970108003009,1,0,35074.4,10.0,4.0254116325661686e-05,15.238634663483294
3329,290970108003009,1,1,35056.36933,0.0,4.0059475788616076e-05,15.234107412342055
3330,290970108003009,1,2,23125.60905,0.0,4.021696003698877e-05,12.037020695971687
3331,290970108003009,1,3,6689.506655,0.0,3.9984658896491095e-05,7.6240909532423675
3332,290970108003010,1,0,33476.4,18.0,4.02355882373565e-05,32.02247541889399
3333,290970108003010,1,1,33459.19081,0.0,4.017176116731649e-05,32.01296184935063
3334,290970108003010,1,2,22071.99949,0.0,3.891614101677787e-05,25.294602035876164
3335,290970108003010,1,3,6384.73076,0.0,3.9935725031895804e-05,16.021269000081954
3336,290970108003011,1,0,23786.4,23.0,4.0151036595336315e-05,28.39764389053826
3337,290970108003011,1,1,23774.17214,0.0,4.0244170329158624e-05,28.389207222444593
3338,290970108003011,1,2,15683.09044,0.0,4.0271645986929694e-05,22.431342101798894
3339,290970108003011,1,3,4536.621613,0.0,4.0197730985724494e-05,14.20771772942338
3340,290970108003012,1,0,23453.2,22.0,4.004575420168554e-05,40.28634004312472
3341,290970108003012,1,1,23441.14343,0.0,4.0181238560938e-05,40.27437135930418
3342,290970108003012,1,2,15463.40163,0.0,4.025753953385331e-05,31.82224126724957
3343,290970108003012,1,3,4473.072596,0.0,3.9510314417491005e-05,20.155790032137524
3344,290970108003013,1,0,19699.6,19.0,4.0153133443231725e-05,51.35569279972919
3345,290970108003013,1,1,19689.47304,0.0,4.013457137584795e-05,51.34043551699646
3346,290970108003013,1,2,12988.54002,0.0,3.948839634012982e-05,40.5659398472115
3347,290970108003013,1,3,3757.173474,0.0,3.9945409367330864e-05,25.69393397214012
3348,290970108003013,5,0,18217.2,1.0,4.021569944733591e-05,0.0
3349,290970108003013,5,1,18216.61025,0.0,3.92194281053891e-05,0.0
3350,290970108003013,5,2,15618.40697,0.0,4.025427366388282e-05,0.0
3351,290970108003013,5,3,12874.25962,0.0,4.020134146286861e-05,0.0
3352,290970108003014,1,0,22412.8,13.0,3.697929839192452e-05,31.19438154642463
3353,290970108003014,1,1,22401.27827,0.0,4.0146340707292665e-05,31.18511399780631
3354,290970108003014,1,2,14777.43456,0.0,4.0253713522322595e-05,24.640489430169463
3355,290970108003014,1,3,4274.644035,0.0,4.0267503514787366e-05,15.606962656866495
3356,290970108003015,1,0,21012.0,3.0,3.989704504628506e-05,8.874263715793205
3357,290970108003015,1,1,21001.19838,0.0,4.018133605901751e-05,8.87162725845433
3358,290970108003015,1,2,13853.8449,0.0,4.0161660833464566e-05,7.009794406858547
3359,290970108003015,1,3,4007.478783,0.0,3.5962967316797326e-05,4.439911790360304
3360,290970108003016,1,0,47695.2,1.0,4.019105282702838e-05,1.972058603509601
3361,290970108003016,1,1,47670.68137,0.0,3.932723269147964e-05,1.9714727240698706
3362,290970108003016,1,2,31446.88288,0.0,3.981286591586851e-05,1.5577320901610734
3363,290970108003016,1,3,9096.587762,0.0,3.858187170613883e-05,0.9866470645291947
3364,290970108003017,1,0,22304.0,11.0,4.007851059897055e-05,25.143747194747412
3365,290970108003017,1,1,22292.5342,0.0,3.960443149374522e-05,25.13627723051595
3366,290970108003017,1,2,14705.69944,0.0,4.02631051044207e-05,19.861084152205144
3367,290970108003017,1,3,4253.893336,0.0,4.027560412667382e-05,12.57975007268753
3368,290970108003018,1,0,29777.2,18.0,4.027457141386672e-05,38.16513415027406
3369,290970108003018,1,1,29761.89246,0.0,4.025923102945092e-05,38.15379565943454
3370,290970108003018,1,2,19633.00544,0.0,3.986318488730878e-05,30.146697512471317
3371,290970108003018,1,3,5679.206987,0.0,4.0094601236032266e-05,19.09452260146255
3372,290970108003019,1,0,23851.0,16.0,4.021092456531123e-05,33.656466833230525
3373,290970108003019,1,1,23838.73894,0.0,4.007490144615961e-05,33.64646782643811
3374,290970108003019,1,2,15725.68316,0.0,4.013436206147851e-05,26.585294336512302
3375,290970108003019,1,3,4548.94234,0.0,4.019147108938616e-05,16.838776567685247
3376,290970108003020,1,0,21630.8,19.0,3.992599804968544e-05,43.458328484748606
3377,290970108003020,1,1,21619.68027,0.0,3.892166650476392e-05,43.44541743383109
3378,290970108003020,1,2,14261.83839,0.0,3.970957219825404e-05,34.32779976946313
3379,290970108003020,1,3,4125.498385,0.0,4.011848560086018e-05,21.74277790375183
3380,290970108003021,1,0,23548.4,17.0,4.027806895602034e-05,41.906245324579025
3381,290970108003021,1,1,23536.29449,0.0,4.022065937457682e-05,41.893795381872664
3382,290970108003021,1,2,15526.16986,0.0,4.024198147341011e-05,33.10180691342055
3383,290970108003021,1,3,4491.229458,0.0,4.019378594414394e-05,20.966250121045114
3384,290970108003022,1,0,26744.4,15.0,4.0216369349591706e-05,21.035291770769078
3385,290970108003022,1,1,26730.65153,0.0,4.026843390140631e-05,21.029042390286676
3386,290970108003022,1,2,17633.38899,0.0,4.0203042003596234e-05,16.61580896235151
3387,290970108003022,1,3,5100.781247,0.0,4.027276800393413e-05,10.524235354883592
3388,290970108003023,1,0,20825.0,18.0,4.0277630869448974e-05,29.624702577166474
3389,290970108003023,1,1,20814.29451,0.0,3.967832111392045e-05,29.615901365736097
3390,290970108003023,1,2,13730.55016,0.0,3.988759195252809e-05,23.400597621377308
3391,290970108003023,1,3,3971.813519,0.0,4.019242075715761e-05,14.821631458391835
3392,290970108003024,1,0,21277.2,27.0,4.002469182261663e-05,65.01817456419533
3393,290970108003024,1,1,21266.26205,0.0,4.006414466852849e-05,64.99885829962085
3394,290970108003024,1,2,14028.69925,0.0,4.019225803544041e-05,51.35795497480972
3395,290970108003024,1,3,4058.058612,0.0,4.0137525432233156e-05,32.529454732895125
3396,290970108003025,1,0,20464.6,16.0,3.99074261369609e-05,17.091174563749874
3397,290970108003025,1,1,20454.07978,0.0,4.0257481097191535e-05,17.086096941519404
3398,290970108003025,1,2,13492.92758,0.0,4.026653405272396e-05,13.500344782826488
3399,290970108003025,1,3,3903.076828,0.0,4.027289807737298e-05,8.55094122604462
3400,290970108003026,1,0,23140.4,16.0,4.025066701232036e-05,12.818380922812407
3401,290970108003026,1,1,23128.50423,0.0,3.946568301219941e-05,12.814572704952793
3402,290970108003026,1,2,15257.16317,0.0,4.0180573818302944e-05,10.12525858775345
3403,290970108003026,1,3,4413.414336,0.0,4.0256818513237876e-05,6.413205919377962
3404,290970108003027,1,0,22596.4,18.0,4.02667765362749e-05,41.14255596341603
3405,290970108003027,1,1,22584.78389,0.0,4.023063098854595e-05,41.13033291179975
3406,290970108003027,1,2,14898.48757,0.0,3.975386813147402e-05,32.498567529020576
3407,290970108003027,1,3,4309.66084,0.0,4.026750448559988e-05,20.58416620880046
3408,290970108003029,1,0,23412.4,20.0,3.990676713411741e-05,27.403397677935498
3409,290970108003029,1,1,23400.36441,0.0,3.9656562135951965e-05,27.395256396317986
3410,290970108003029,1,2,15436.50096,0.0,3.6545122122122083e-05,21.645985500469383
3411,290970108003029,1,3,4465.291084,0.0,4.020074796362786e-05,13.710283167388923
3412,290970108003030,1,0,35666.0,6.0,3.8694044043552374e-05,10.517645885384539
3413,290970108003030,1,1,35647.66521,0.0,3.978762755843379e-05,10.514521194973454
3414,290970108003030,1,2,23515.66876,0.0,3.975741589954869e-05,8.30790448024086
3415,290970108003030,1,3,6802.338582,0.0,4.0208063278281844e-05,5.262117677547554
3416,290970108003031,1,0,22100.0,10.0,3.9978706677921376e-05,9.202940149711472
3417,290970108003031,1,1,22088.63907,0.0,3.990673267108557e-05,9.200206045126816
3418,290970108003031,1,2,14571.19609,0.0,4.0247250433297624e-05,7.26941642133188
3419,290970108003031,1,3,4214.985775,0.0,4.001469533715532e-05,4.604352967781057
3420,290970108003032,1,0,29478.0,24.0,4.025598054768284e-05,47.05262632935192
3421,290970108003032,1,1,29462.84627,0.0,4.0207857019244515e-05,47.03864745133779
3422,290970108003032,1,2,19435.73386,0.0,4.003607075662478e-05,37.166941099926646
3423,290970108003032,1,3,5622.142565,0.0,4.0229747905572615e-05,23.54105276805432
3424,290970108003033,1,0,24588.8,23.0,3.883457534482339e-05,21.035291770769078
3425,290970108003033,1,1,24576.15966,0.0,4.020637386432629e-05,21.02904239158162
3426,290970108003033,1,2,16212.13694,0.0,3.996450490601897e-05,16.61580896195869
3427,290970108003033,1,3,4689.658019,0.0,3.9949020134783225e-05,10.524235354831248
3428,290970108003034,1,0,21889.2,36.0,4.017061151422598e-05,34.38777189869867
3429,290970108003034,1,1,21877.94744,0.0,4.0273220489806316e-05,34.37755562779763
3430,290970108003034,1,2,14432.2093,0.0,4.021256460233349e-05,27.162953327846676
3431,290970108003034,1,3,4174.781295,0.0,3.780344159186159e-05,17.204658187379312
3432,290970108003035,1,0,38940.2,16.0,3.1768359317464134e-05,46.62823009187143
3433,290970108003035,1,1,38920.18204,0.0,3.8891052808603875e-05,46.61437729438173
3434,290970108003035,1,2,25674.44751,0.0,3.6860161436344154e-05,36.83170986763673
3435,290970108003035,1,3,7426.804936,0.0,4.017647331115979e-05,23.328721703729123
3436,290970108003036,1,0,723431.6,6.0,3.932686843997463e-05,13.147057356730674
3437,290970108003036,1,1,723059.7061,0.0,4.0218525091519494e-05,13.143151493312736
3438,290970108003036,1,2,476980.2579,0.0,3.9818051787568575e-05,10.384880601000878
3439,290970108003036,1,3,137975.2897,0.0,3.80391572441386e-05,6.577647096450364
3440,290970108003040,1,0,29294.4,18.0,4.019672631432349e-05,20.377938902932545
3441,290970108003040,1,1,29279.34065,0.0,3.632212799189212e-05,20.37188481407824
3442,290970108003040,1,2,19314.68085,0.0,4.0239632012478856e-05,16.096564933878515
3443,290970108003040,1,3,5587.12576,0.0,4.02260488373944e-05,10.195353000244182
3444,290970108003041,1,0,26839.6,15.0,4.026888703992501e-05,21.69264463860561
3445,290970108003041,1,1,26825.80259,0.0,4.016163676845534e-05,21.686199964693316
3446,290970108003041,1,2,17696.15722,0.0,4.026907867719589e-05,17.135052992784278
